Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,01-Jun-2023,29-Jun-2023,CE,1900.00,-,-,-,387.20,-,573.45,-,-,-,-,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,1920.00,-,-,-,370.30,-,553.55,-,-,-,-,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,1940.00,-,-,-,353.75,-,533.70,-,-,-,-,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,1960.00,-,-,-,337.50,-,513.80,-,-,-,-,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,1980.00,-,-,-,321.60,-,493.95,-,-,-,-,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2000.00,483.00,483.00,483.00,483.00,483.00,483.00,1.00,6.21,1.21,2750.00,-250.00,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2020.00,-,-,-,290.90,-,454.35,-,-,-,-,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2040.00,407.00,407.00,407.00,407.00,407.00,434.60,1.00,6.12,1.02,2250.00,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2060.00,-,-,-,261.85,-,414.90,-,-,-,-,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2080.00,-,-,-,247.90,-,395.25,-,-,-,-,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2100.00,-,-,-,425.00,425.00,375.75,-,-,-,4250.00,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2120.00,-,-,-,354.00,354.00,356.30,-,-,-,-,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2140.00,-,-,-,298.00,298.00,337.05,-,-,-,750.00,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2160.00,-,-,-,196.55,-,318.00,-,-,-,-,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2180.00,-,-,-,184.85,-,299.15,-,-,-,-,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2200.00,292.05,292.05,292.05,292.05,292.05,280.55,1.00,6.23,0.73,18500.00,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2220.00,-,-,-,162.90,-,262.30,-,-,-,-,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2240.00,-,-,-,152.60,-,244.40,-,-,-,-,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2260.00,-,-,-,200.00,200.00,226.95,-,-,-,250.00,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2280.00,-,-,-,133.40,-,209.95,-,-,-,-,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2300.00,194.60,200.00,184.50,184.70,186.00,184.70,176.00,1096.32,84.32,117500.00,-1500.00,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2320.00,184.50,184.50,184.50,184.50,184.50,177.60,1.00,6.26,0.46,500.00,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2340.00,161.10,161.10,161.10,161.10,161.10,162.35,1.00,6.25,0.40,8500.00,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2360.00,134.00,147.75,131.50,132.40,131.50,132.40,25.00,156.13,8.63,24500.00,-,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2380.00,116.00,129.40,111.00,111.10,111.10,111.10,16.00,100.00,4.80,16500.00,1750.00,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2400.00,103.60,114.25,94.00,97.00,98.00,97.00,1690.00,10581.16,441.16,529000.00,5250.00,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2420.00,86.45,97.10,79.05,81.40,82.00,81.40,651.00,4081.90,143.35,157500.00,2000.00,2463.25
RELIANCE,01-Jun-2023,29-Jun-2023,CE,2440.00,75.55,82.65,65.65,67.85,69.00,67.85,1284.00,8069.65,237.25,217250.00,24250.00,2463.25
