Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,01-Jan-2024,25-Jan-2024,PE,1840.00,-,-,-,5.55,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,1860.00,-,-,-,6.80,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,1880.00,-,-,-,8.25,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,1900.00,-,-,-,9.95,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,1920.00,-,-,-,11.95,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,1940.00,-,-,-,14.20,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,1960.00,-,-,-,16.80,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,1980.00,-,-,-,19.80,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2000.00,-,-,-,1.10,1.10,0.05,-,-,-,5750.00,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2020.00,-,-,-,26.85,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2040.00,-,-,-,31.00,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2060.00,-,-,-,35.60,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2080.00,-,-,-,40.75,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2100.00,1.45,1.45,0.85,1.20,1.20,1.20,65.00,341.45,0.20,43000.00,2250.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2120.00,-,-,-,52.30,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2140.00,-,-,-,58.90,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2160.00,-,-,-,66.00,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2180.00,-,-,-,73.65,-,0.05,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2200.00,1.55,1.55,1.30,1.45,1.55,1.45,274.00,1508.00,1.00,173000.00,7250.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2220.00,1.55,1.55,1.55,1.55,1.55,1.55,4.00,22.22,0.02,2500.00,1000.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2240.00,1.90,1.90,1.40,1.50,1.50,0.05,4.00,22.42,0.02,2750.00,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2260.00,2.00,2.00,1.55,1.95,1.95,1.95,13.00,73.51,0.06,8500.00,750.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2280.00,2.30,2.30,1.45,1.80,1.80,1.80,38.00,216.75,0.15,7500.00,-500.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2300.00,2.30,2.45,1.80,2.00,2.05,2.00,838.00,4822.69,4.19,299000.00,2750.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2320.00,2.75,2.90,1.90,2.20,2.40,2.20,99.00,574.75,0.55,12250.00,2500.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2340.00,3.10,3.45,2.15,2.55,2.75,2.55,407.00,2383.69,2.74,46750.00,9750.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2360.00,3.90,4.10,2.55,3.10,3.30,3.10,430.00,2540.51,3.51,116500.00,-9000.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2380.00,4.65,5.05,3.05,3.60,4.00,3.60,321.00,1913.12,3.17,29250.00,3750.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2400.00,5.90,6.30,3.80,4.45,4.90,4.45,2781.00,16719.14,33.14,889000.00,-42500.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2420.00,7.65,7.90,4.60,5.40,6.20,5.40,777.00,4712.98,12.13,103000.00,19000.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2440.00,9.55,10.05,5.90,6.80,7.85,6.80,1360.00,8321.46,25.46,251000.00,79750.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2460.00,12.35,12.60,7.60,9.05,10.20,9.05,1057.00,6526.88,26.33,184750.00,9750.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2480.00,15.80,16.35,9.90,11.65,12.75,11.65,1269.00,7910.65,42.85,217500.00,17250.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2500.00,20.30,20.70,12.75,15.70,16.90,15.70,4924.00,30984.12,209.12,1306500.00,91000.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2520.00,25.40,26.10,16.40,18.85,21.10,18.85,1796.00,11411.53,96.73,433250.00,7750.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2540.00,31.55,32.95,21.20,24.95,27.10,24.95,2565.00,16464.63,176.88,489000.00,25750.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2560.00,40.05,41.10,27.20,31.70,34.15,31.70,3325.00,21575.16,295.16,282750.00,17000.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2580.00,50.65,50.65,34.40,39.95,42.65,39.95,5936.00,38933.19,645.99,346500.00,38250.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2600.00,59.35,60.85,42.50,48.10,52.30,48.10,8325.00,55179.94,1067.44,1227750.00,-25750.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2620.00,69.60,72.35,52.00,58.55,63.00,58.55,2660.00,17838.99,415.99,154750.00,11250.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2640.00,82.65,84.10,62.65,69.35,75.00,69.35,586.00,3973.32,105.72,73500.00,9500.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2660.00,95.70,97.40,74.75,83.45,88.25,83.45,400.00,2747.12,87.12,58250.00,2750.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2680.00,109.15,111.85,88.20,98.35,102.45,98.35,232.00,1613.18,58.78,46250.00,1000.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2700.00,123.40,127.60,101.20,109.50,116.00,109.50,492.00,3461.37,140.37,731250.00,-28000.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2720.00,141.00,141.80,117.55,127.50,133.50,127.50,23.00,163.81,7.41,27250.00,750.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2740.00,153.90,157.95,131.95,136.70,144.90,136.70,54.00,388.58,18.68,87750.00,-6500.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2760.00,174.80,177.30,148.55,156.05,163.60,156.05,59.00,432.00,24.90,47750.00,6000.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2780.00,192.50,194.50,187.40,188.10,188.10,181.10,43.00,319.50,20.65,19500.00,9250.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2800.00,194.00,203.30,182.05,194.85,203.30,194.85,46.00,343.50,21.50,131500.00,4000.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2820.00,-,-,-,548.95,-,219.00,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2840.00,-,-,-,567.90,-,238.35,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2860.00,-,-,-,586.90,-,257.85,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2880.00,-,-,-,606.00,-,277.50,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2900.00,309.05,309.05,282.25,282.25,282.25,282.25,3.00,23.98,2.23,42750.00,-250.00,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2920.00,-,-,-,644.40,-,317.00,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2940.00,-,-,-,663.65,-,336.85,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2960.00,-,-,-,682.95,-,356.70,-,-,-,-,-,2590.25
RELIANCE,01-Jan-2024,25-Jan-2024,PE,2980.00,-,-,-,702.30,-,376.60,-,-,-,-,-,2590.25
RELIANCE,02-Jan-2024,25-Jan-2024,PE,1840.00,-,-,-,5.55,-,0.05,-,-,-,-,-,2611.70
RELIANCE,02-Jan-2024,25-Jan-2024,PE,1860.00,-,-,-,6.80,-,0.05,-,-,-,-,-,2611.70
