Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2520.00,-,-,-,470.00,470.00,524.65,-,-,-,6000.00,-,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2560.00,-,-,-,361.45,-,485.20,-,-,-,-,-,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2600.00,-,-,-,426.90,426.90,446.00,-,-,-,500.00,-,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2640.00,-,-,-,412.80,412.80,407.20,-,-,-,250.00,-,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2680.00,-,-,-,358.95,358.95,368.90,-,-,-,3500.00,-,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2720.00,-,-,-,304.00,304.00,331.45,-,-,-,4750.00,-,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2760.00,-,-,-,245.65,245.65,295.00,-,-,-,2750.00,-,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2780.00,-,-,-,243.00,243.00,277.25,-,-,-,9000.00,-,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2800.00,233.60,242.50,215.40,238.10,240.90,238.10,109.00,827.25,64.25,152750.00,-8500.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2820.00,-,-,-,210.50,210.50,242.95,-,-,-,4750.00,-,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2840.00,199.90,205.35,193.70,198.95,198.95,198.95,8.00,60.77,3.97,20750.00,-750.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2860.00,181.70,187.85,181.70,185.30,185.30,210.50,5.00,38.06,2.31,12000.00,250.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2880.00,165.65,171.65,156.95,162.10,167.70,162.10,113.00,859.69,46.09,21000.00,-750.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2900.00,144.00,155.00,138.05,147.50,151.00,147.50,737.00,5613.52,270.27,307750.00,-49000.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2920.00,132.90,139.00,123.05,131.25,135.70,131.25,128.00,976.42,42.02,62000.00,12750.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2940.00,118.25,123.65,108.00,114.95,119.20,114.95,199.00,1520.32,57.67,74750.00,7500.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2960.00,98.85,109.25,94.60,101.55,105.65,101.55,544.00,4165.45,139.85,149000.00,-9250.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,2980.00,90.00,96.10,82.60,88.65,92.45,88.65,881.00,6760.93,197.48,187500.00,-21000.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,3000.00,80.10,84.50,71.50,77.85,80.40,77.85,13331.00,102584.15,2601.65,3154500.00,-73500.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,3020.00,65.05,73.25,61.35,66.35,69.00,66.35,9341.00,72097.42,1572.87,763750.00,31000.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,3040.00,60.00,63.30,52.60,56.55,59.20,56.55,11771.00,91133.93,1674.33,1287000.00,302250.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,3060.00,49.45,54.20,44.55,48.15,50.50,48.15,7946.00,61763.07,976.17,731750.00,106000.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,3080.00,42.00,46.15,37.35,40.60,42.55,40.60,5759.00,44941.81,597.51,522000.00,66750.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,3100.00,35.00,39.10,31.40,34.60,36.00,34.60,13694.00,107329.93,1201.43,2841000.00,67750.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,3120.00,30.05,33.15,26.35,28.70,30.60,28.70,2793.00,21990.39,204.99,446250.00,43000.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,3140.00,25.30,28.00,22.10,23.95,25.40,23.95,2646.00,20933.46,162.36,672500.00,-49750.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,3160.00,21.45,23.45,18.30,20.10,21.50,20.10,2443.00,19426.64,126.94,668500.00,-1750.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,3180.00,19.55,19.85,15.40,16.95,17.85,16.95,1740.00,13908.92,75.92,340750.00,26750.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,3200.00,16.00,16.75,12.95,14.45,15.15,14.45,6309.00,50704.25,232.25,2810250.00,-30000.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,3220.00,12.85,13.95,10.85,11.90,12.50,11.90,646.00,5220.24,19.94,402500.00,12500.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,3240.00,11.40,11.90,9.20,10.15,10.70,10.15,822.00,6679.60,21.40,383250.00,6500.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,3260.00,9.40,10.00,7.90,8.75,9.15,8.75,568.00,4641.76,12.56,264500.00,17500.00,3030.60
RELIANCE,01-Aug-2024,29-Aug-2024,CE,3280.00,8.35,8.60,6.85,7.45,7.90,7.45,554.00,4553.51,10.71,113250.00,-8250.00,3030.60
