Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,02-May-2024,30-May-2024,CE,2480.00,-,-,-,480.00,480.00,466.80,-,-,-,3000.00,-,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2520.00,-,-,-,418.25,418.25,427.40,-,-,-,5750.00,-,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2560.00,-,-,-,400.35,400.35,388.25,-,-,-,1500.00,-,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2600.00,-,-,-,349.00,349.00,349.55,-,-,-,38250.00,-,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2640.00,-,-,-,292.00,292.00,311.55,-,-,-,250.00,-,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2660.00,-,-,-,360.85,-,292.90,-,-,-,-,-,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2680.00,-,-,-,273.30,273.30,274.55,-,-,-,750.00,-,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2700.00,259.05,263.55,259.05,261.65,263.55,261.65,8.00,59.25,5.25,35250.00,-750.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2720.00,-,-,-,219.10,219.10,238.95,-,-,-,1000.00,-,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2740.00,-,-,-,200.35,200.65,221.75,-,-,-,90250.00,-,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2760.00,205.00,205.00,205.00,205.00,205.00,205.00,2.00,14.82,1.02,22500.00,-,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2780.00,188.15,190.00,187.50,187.50,187.50,188.95,23.00,170.71,10.86,8500.00,5000.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2800.00,176.50,179.90,163.00,168.70,173.00,168.70,89.00,661.22,38.22,97250.00,-3000.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2820.00,158.45,158.45,149.75,150.95,151.00,150.95,14.00,104.02,5.32,16750.00,-250.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2840.00,141.20,143.25,129.85,135.50,137.25,135.50,60.00,446.60,20.60,36250.00,1250.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2860.00,125.45,128.70,113.80,120.30,121.25,120.30,193.00,1438.78,58.83,72500.00,8750.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2880.00,110.95,113.00,100.00,104.50,107.50,104.50,356.00,2658.17,94.97,78000.00,8500.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2900.00,92.35,100.45,86.50,91.85,94.00,91.85,4121.00,30836.06,958.81,678750.00,15500.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2920.00,80.00,86.50,74.95,78.05,80.45,78.05,2039.00,15292.10,407.40,218250.00,-8500.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2940.00,67.15,74.80,64.10,66.35,68.50,66.35,11242.00,84553.09,1924.39,954750.00,85000.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2960.00,59.95,63.75,54.20,55.85,58.00,55.85,13458.00,101551.50,1962.30,1090750.00,63250.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,2980.00,48.65,53.40,45.00,46.30,47.35,46.30,9156.00,69322.86,1110.66,887750.00,156500.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3000.00,42.25,44.75,37.05,38.15,39.60,38.15,20870.00,158632.37,2107.37,3259000.00,389750.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3020.00,35.75,37.00,29.80,30.75,31.75,30.75,6104.00,46580.49,495.29,425750.00,213500.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3040.00,28.90,30.55,24.00,24.85,25.85,24.85,3115.00,23879.78,205.78,408500.00,61000.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3060.00,23.45,25.20,19.15,19.85,20.75,19.85,3820.00,29426.96,203.96,353500.00,7750.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3080.00,19.15,20.50,15.35,15.85,16.50,15.85,3618.00,28013.87,155.27,250250.00,21500.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3100.00,15.05,16.50,12.05,12.60,13.00,12.60,8275.00,64415.13,283.88,2816500.00,37000.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3120.00,13.20,13.60,9.70,10.10,10.35,10.10,2732.00,21384.18,74.58,308500.00,110750.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3140.00,10.90,11.15,7.80,8.20,8.40,8.20,2328.00,18326.56,51.76,289750.00,143000.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3160.00,9.05,9.20,6.35,6.80,6.90,6.80,700.00,5542.69,12.69,169500.00,-10000.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3180.00,7.60,7.75,5.35,5.65,5.75,5.65,534.00,4253.58,8.28,167500.00,12000.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3200.00,6.40,6.65,4.65,4.95,4.85,4.95,3488.00,27951.22,47.22,1551750.00,8000.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3220.00,3.95,5.45,3.80,4.00,4.05,4.00,688.00,5546.09,7.69,109500.00,3500.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3240.00,4.55,4.60,3.10,3.25,3.30,3.25,999.00,8101.08,9.18,215000.00,36500.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3280.00,3.00,3.40,2.00,2.10,2.00,2.10,612.00,5022.16,3.76,479250.00,48500.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3320.00,2.65,3.00,1.90,2.05,2.10,2.05,476.00,3953.49,2.69,159250.00,10000.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3360.00,2.55,2.65,1.80,2.00,2.05,2.00,139.00,1168.36,0.76,115000.00,18000.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3400.00,1.90,2.10,1.60,1.70,1.65,1.70,709.00,6029.57,3.07,454000.00,54500.00,2933.10
RELIANCE,02-May-2024,30-May-2024,CE,3440.00,1.80,2.00,1.45,1.55,1.55,1.55,908.00,7812.56,3.76,231500.00,16000.00,2933.10
RELIANCE,03-May-2024,30-May-2024,CE,2480.00,-,-,-,480.00,480.00,401.70,-,-,-,3000.00,-,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2520.00,360.60,360.60,339.30,346.00,346.00,362.65,3.00,21.51,2.61,5500.00,-250.00,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2560.00,-,-,-,400.35,400.35,324.15,-,-,-,1500.00,-,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2600.00,298.05,307.00,265.00,265.00,265.00,286.50,19.00,137.22,13.72,36750.00,-1500.00,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2640.00,226.50,229.00,219.80,219.95,219.95,250.05,14.00,100.30,7.90,3250.00,3000.00,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2660.00,217.60,226.85,209.80,226.85,226.80,226.85,24.00,172.55,12.95,4500.00,4500.00,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2680.00,205.30,214.40,191.80,212.95,213.35,212.95,61.00,439.66,30.96,16000.00,15250.00,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2700.00,246.35,246.35,167.50,195.90,193.50,195.90,215.00,1552.87,101.62,50750.00,15500.00,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2720.00,167.95,179.05,152.95,178.35,177.80,178.35,84.00,606.48,35.28,18750.00,17750.00,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2740.00,153.75,164.70,142.05,161.40,159.05,161.40,106.00,765.92,39.82,93250.00,3000.00,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2760.00,195.00,195.00,124.45,145.10,142.35,145.10,161.00,1170.17,59.27,23500.00,1000.00,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2780.00,152.50,152.50,111.60,129.70,129.10,129.70,144.00,1044.51,43.71,25750.00,17250.00,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2800.00,178.00,178.00,94.20,114.20,110.15,114.20,2325.00,16930.26,655.26,261250.00,164000.00,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2820.00,155.50,155.50,83.15,99.85,97.10,99.85,763.00,5561.98,182.83,75000.00,58250.00,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2840.00,142.90,143.00,72.10,88.00,84.75,88.00,4352.00,31808.61,909.41,278250.00,242000.00,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2860.00,122.30,125.20,62.40,76.25,73.10,76.25,8301.00,60888.70,1536.55,478750.00,406250.00,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2880.00,112.25,112.90,53.65,65.90,62.95,65.90,8062.00,59428.33,1381.93,470000.00,392000.00,2868.00
RELIANCE,03-May-2024,30-May-2024,CE,2900.00,97.00,99.35,45.75,56.25,53.50,56.25,27638.00,204572.45,4196.95,2132000.00,1453250.00,2868.00
