Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,01-Sep-2022,29-Sep-2022,PE,1980.00,2.00,2.00,1.85,1.85,1.85,0.30,5.00,24.77,0.02,1250.00,1250.00,2560.40
RELIANCE,01-Sep-2022,29-Sep-2022,PE,2000.00,1.40,1.40,0.90,1.20,1.20,1.20,251.00,1255.67,0.67,132750.00,-6750.00,2560.40
RELIANCE,01-Sep-2022,29-Sep-2022,PE,2020.00,-,-,-,13.65,-,0.55,-,-,-,-,-,2560.40
RELIANCE,01-Sep-2022,29-Sep-2022,PE,2040.00,-,-,-,15.45,-,0.75,-,-,-,-,-,2560.40
RELIANCE,01-Sep-2022,29-Sep-2022,PE,2060.00,-,-,-,17.45,-,1.00,-,-,-,-,-,2560.40
RELIANCE,01-Sep-2022,29-Sep-2022,PE,2080.00,-,-,-,19.65,-,1.30,-,-,-,-,-,2560.40
RELIANCE,01-Sep-2022,29-Sep-2022,PE,2100.00,1.35,2.15,1.15,1.60,1.60,1.60,274.00,1439.62,1.12,55250.00,2250.00,2560.40
RELIANCE,01-Sep-2022,29-Sep-2022,PE,2120.00,1.70,1.70,1.70,1.70,1.70,1.70,1.00,5.30,-,1000.00,-,2560.40
RELIANCE,01-Sep-2022,29-Sep-2022,PE,2140.00,1.60,1.60,1.60,1.60,1.60,2.85,1.00,5.35,-,250.00,250.00,2560.40
RELIANCE,01-Sep-2022,29-Sep-2022,PE,2160.00,1.55,2.55,1.55,2.55,2.55,3.65,16.00,86.47,0.07,2250.00,750.00,2560.40
RELIANCE,01-Sep-2022,29-Sep-2022,PE,2180.00,1.95,2.50,1.95,2.05,2.05,4.60,7.00,38.19,0.04,750.00,-1000.00,2560.40
RELIANCE,01-Sep-2022,29-Sep-2022,PE,2200.00,2.00,4.20,1.90,3.00,3.00,3.00,1113.00,6129.49,7.99,251000.00,750.00,2560.40
RELIANCE,01-Sep-2022,29-Sep-2022,PE,2220.00,2.95,4.80,2.35,3.45,3.40,3.45,90.00,500.29,0.79,3750.00,250.00,2560.40
RELIANCE,01-Sep-2022,29-Sep-2022,PE,2240.00,2.85,5.75,2.55,4.20,4.05,4.20,571.00,3203.54,5.94,24250.00,17250.00,2560.40
