Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,01-Apr-2022,28-Apr-2022,PE,1800.00,1.65,1.80,1.10,1.35,1.35,-,13.00,58.55,0.05,6250.00,750.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,1820.00,-,-,-,11.70,-,-,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,1840.00,-,-,-,13.45,-,-,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,1860.00,-,-,-,15.45,-,0.05,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,1880.00,-,-,-,17.65,-,0.05,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,1900.00,1.95,1.95,1.95,1.95,1.95,1.95,2.00,9.51,0.01,1750.00,500.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,1920.00,-,-,-,22.75,-,0.05,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,1940.00,-,-,-,25.70,-,0.05,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,1960.00,-,-,-,28.90,-,0.05,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,1980.00,-,-,-,32.40,-,0.10,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2000.00,2.60,2.85,1.80,2.10,1.80,2.10,159.00,795.90,0.90,83000.00,6750.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2020.00,-,-,-,40.25,-,0.15,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2040.00,-,-,-,44.70,-,0.25,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2060.00,-,-,-,49.45,-,0.30,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2080.00,-,-,-,54.60,-,0.40,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2100.00,3.85,3.85,2.70,2.80,2.70,2.80,328.00,1724.52,2.52,88500.00,11250.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2120.00,-,-,-,6.65,6.65,0.75,-,-,-,5000.00,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2140.00,-,-,-,22.90,22.90,1.00,-,-,-,12500.00,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2160.00,-,-,-,13.15,13.15,1.30,-,-,-,8500.00,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2180.00,-,-,-,27.00,27.00,1.70,-,-,-,3500.00,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2200.00,5.55,5.85,3.60,3.75,3.75,3.75,931.00,5131.27,10.77,245500.00,21500.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2220.00,-,-,-,10.45,10.45,2.85,-,-,-,500.00,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2240.00,6.65,6.65,4.30,4.45,4.35,4.45,145.00,813.99,1.99,27000.00,14250.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2260.00,6.55,6.65,4.50,4.65,4.80,4.65,333.00,1886.04,4.59,48000.00,45250.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2280.00,8.00,8.00,4.90,5.10,4.95,5.10,122.00,697.22,1.82,18750.00,13750.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2300.00,9.20,9.25,5.30,5.55,5.55,5.55,1904.00,10982.51,34.51,333500.00,-53000.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2320.00,9.85,9.90,5.70,5.90,5.80,5.90,203.00,1181.31,3.91,10500.00,5750.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2340.00,11.25,11.25,6.40,6.75,6.50,6.75,274.00,1608.95,6.05,52250.00,5000.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2360.00,12.15,12.15,6.95,7.55,7.35,7.55,507.00,3003.37,12.07,73750.00,10500.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2380.00,13.85,13.95,8.00,8.50,8.45,8.50,1041.00,6222.50,28.55,106750.00,79250.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2400.00,15.70,16.25,9.15,9.95,9.75,9.95,3302.00,19914.87,102.87,589750.00,-6000.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2420.00,17.85,18.15,10.55,11.50,11.20,11.50,1453.00,8842.50,51.85,120000.00,92500.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2440.00,20.55,20.85,12.40,13.65,12.70,13.65,1264.00,7762.39,51.99,128750.00,81500.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2460.00,23.60,24.20,14.50,16.05,15.50,16.05,951.00,5894.01,45.36,86250.00,23500.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2480.00,27.20,27.50,17.00,18.80,17.65,18.80,719.00,4497.63,39.83,66250.00,-4500.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2500.00,29.55,32.10,20.10,21.90,20.70,21.90,4047.00,25561.99,268.24,820500.00,36250.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2520.00,34.25,36.85,23.90,26.30,24.55,26.30,897.00,5720.09,68.99,139500.00,60250.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2540.00,40.50,42.30,27.85,30.40,28.50,30.40,890.00,5731.52,80.02,132000.00,33000.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2560.00,46.05,48.10,32.40,35.45,32.70,35.45,1264.00,8217.15,127.55,165750.00,2500.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2580.00,52.75,55.10,38.00,40.50,38.50,40.50,1076.00,7068.15,127.95,153000.00,19000.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2600.00,64.95,64.95,44.00,47.35,44.70,47.35,6933.00,46005.62,941.12,878500.00,96750.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2620.00,67.30,71.85,51.05,55.50,51.05,55.50,2079.00,13948.75,331.30,143750.00,30500.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2640.00,75.40,81.10,59.00,63.50,59.00,63.50,3251.00,22037.47,580.87,188250.00,73000.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2660.00,84.85,91.90,68.05,71.60,69.00,71.60,1158.00,7931.32,230.62,102750.00,14000.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2680.00,97.70,102.35,77.85,81.40,79.00,81.40,387.00,2680.32,87.42,50000.00,4000.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2700.00,110.75,114.15,88.35,92.05,90.60,92.05,954.00,6682.93,243.43,233250.00,34500.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2720.00,124.00,127.95,99.70,102.60,99.70,102.60,35.00,248.40,10.40,16500.00,2750.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2740.00,137.50,141.65,125.60,131.00,131.00,146.90,36.00,258.65,12.05,7250.00,7250.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2760.00,145.45,152.00,122.35,122.35,122.35,122.35,14.00,101.57,4.97,51000.00,2750.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2780.00,166.95,166.95,152.00,152.00,152.00,173.20,6.00,44.10,2.40,2000.00,1000.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2800.00,175.10,187.30,155.50,159.25,155.55,159.25,176.00,1307.95,75.95,148250.00,13250.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2820.00,187.00,196.00,187.00,194.50,194.50,201.60,9.00,67.76,4.31,2250.00,2250.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2840.00,190.00,190.00,190.00,190.00,190.00,190.00,1.00,7.58,0.47,250.00,250.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2860.00,-,-,-,525.45,-,231.95,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2880.00,-,-,-,542.90,-,247.75,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2900.00,267.00,267.00,242.00,242.00,242.00,242.00,11.00,86.95,7.20,4250.00,500.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2920.00,-,-,-,578.20,-,280.50,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2940.00,-,-,-,596.05,-,297.40,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2960.00,-,-,-,614.05,-,314.65,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,2980.00,-,-,-,632.15,-,332.15,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,3000.00,348.55,348.55,331.00,331.00,331.00,331.00,2.00,16.70,1.70,1750.00,500.00,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,3020.00,-,-,-,668.70,-,367.95,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,3040.00,-,-,-,374.00,374.00,386.15,-,-,-,2250.00,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,3060.00,-,-,-,705.65,-,404.60,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,3080.00,-,-,-,405.00,405.00,423.20,-,-,-,500.00,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,3100.00,-,-,-,485.00,485.00,442.00,-,-,-,1250.00,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,3120.00,-,-,-,761.70,-,460.95,-,-,-,-,-,2655.85
RELIANCE,01-Apr-2022,28-Apr-2022,PE,3140.00,-,-,-,448.40,448.40,480.00,-,-,-,1750.00,-,2655.85
