Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2080.00,1.15,1.55,1.10,1.20,1.20,1.20,11.00,57.24,0.04,5750.00,500.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2100.00,1.35,1.65,1.10,1.50,1.50,1.50,55.00,288.95,0.20,24750.00,3750.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2120.00,-,-,-,24.35,-,0.95,-,-,-,-,-,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2140.00,1.75,1.75,1.45,1.65,1.65,1.30,12.00,64.25,0.05,19500.00,-1000.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2160.00,-,-,-,1.60,1.60,1.80,-,-,-,2250.00,-,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2180.00,1.70,1.85,1.70,1.70,1.70,2.45,5.00,27.27,0.02,1500.00,750.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2200.00,1.40,1.95,1.40,1.70,1.70,1.70,363.00,1998.10,1.60,160250.00,-26000.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2220.00,1.55,2.20,1.55,1.90,1.95,1.90,52.00,288.84,0.24,20000.00,-2250.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2240.00,2.00,2.45,1.60,1.90,2.15,1.90,84.00,470.85,0.45,12000.00,-500.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2260.00,2.90,2.90,1.90,2.45,2.55,2.45,90.00,509.07,0.57,19000.00,500.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2280.00,2.55,3.20,2.30,2.85,2.95,2.85,129.00,736.17,0.87,37250.00,-4500.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2300.00,3.25,3.85,3.00,3.55,3.45,3.55,1670.00,9616.75,14.25,739250.00,14750.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2320.00,3.90,4.55,3.50,4.25,4.30,4.25,339.00,1969.60,3.40,34500.00,5500.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2340.00,3.80,5.65,3.80,5.25,5.25,5.25,850.00,4982.85,10.35,250250.00,16000.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2360.00,4.55,7.40,4.50,6.85,6.70,6.85,1197.00,7080.76,18.46,219250.00,28250.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2380.00,5.85,9.60,5.50,8.85,8.75,8.85,822.00,4907.08,16.18,101250.00,21000.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2400.00,8.00,12.70,7.15,11.60,11.40,11.60,3955.00,23832.52,102.52,1315000.00,29250.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2420.00,9.45,16.25,9.40,15.05,14.70,15.05,1550.00,9429.79,52.29,240500.00,41500.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2440.00,14.75,20.80,11.55,19.15,18.90,19.15,2377.00,14601.17,101.47,367250.00,67250.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2460.00,15.00,26.65,15.00,24.55,24.25,24.55,2949.00,18298.91,162.56,432250.00,33250.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2480.00,20.10,33.80,20.00,31.60,30.95,31.60,3179.00,19931.59,221.79,246500.00,-18750.00,2513.20
RELIANCE,01-Aug-2023,31-Aug-2023,PE,2500.00,26.10,42.50,24.25,39.70,39.00,39.70,8780.00,55656.26,781.26,1793250.00,49000.00,2513.20
