Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,01-Feb-2023,23-Feb-2023,PE,1940.00,1.85,2.65,1.05,2.35,2.40,2.35,61.00,296.09,0.24,17750.00,500.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,1960.00,0.85,1.20,0.80,1.20,1.20,0.50,7.00,34.32,0.02,1750.00,-250.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,1980.00,3.25,5.55,3.25,4.35,5.10,4.35,191.00,947.72,2.27,45250.00,16500.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2000.00,3.50,6.90,1.95,5.00,5.50,5.00,2116.00,10602.65,22.65,343750.00,61500.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2020.00,2.75,9.00,2.10,5.75,6.65,5.75,521.00,2638.89,7.84,21000.00,7000.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2040.00,4.70,10.60,2.60,6.85,6.85,6.85,414.00,2119.03,7.63,95000.00,2000.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2060.00,5.35,10.95,3.75,7.55,9.25,7.55,371.00,1918.12,7.47,53250.00,-1250.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2080.00,5.05,14.25,3.50,9.55,10.00,9.55,1585.00,8274.35,32.35,93500.00,36000.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2100.00,6.25,16.35,4.00,10.50,11.60,10.50,4581.00,24156.16,105.91,600000.00,36000.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2120.00,6.95,18.90,4.55,12.00,13.10,12.00,1099.00,5852.09,27.39,85250.00,30500.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2140.00,8.70,20.95,4.00,14.00,15.00,14.00,1666.00,8960.14,47.04,90000.00,16750.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2160.00,10.05,23.45,5.85,15.55,17.25,15.55,1479.00,8029.61,43.01,128750.00,14000.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2180.00,12.80,26.60,6.75,18.40,18.85,18.40,2212.00,12134.81,79.41,116500.00,32000.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2200.00,13.55,30.20,7.90,19.95,22.00,19.95,9291.00,51476.10,375.60,1634750.00,157750.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2220.00,12.00,33.95,9.35,23.30,23.80,23.30,2840.00,15895.84,133.84,111750.00,-28750.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2240.00,17.55,38.65,11.10,25.95,26.85,25.95,3596.00,20340.76,203.16,414500.00,16750.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2260.00,19.55,44.30,13.45,29.80,30.05,29.80,4189.00,23921.30,253.45,286500.00,29000.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2280.00,23.90,50.50,16.45,34.05,34.75,34.05,4794.00,27663.02,337.22,237250.00,23000.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2300.00,26.05,58.05,20.20,40.10,40.60,40.10,12906.00,75307.67,1098.17,1510750.00,36250.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2320.00,32.95,66.65,25.00,47.25,47.80,47.25,5265.00,31078.83,541.83,220250.00,1250.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2340.00,39.85,76.75,30.85,54.70,56.20,54.70,7111.00,42443.98,844.63,415250.00,39000.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2360.00,46.65,87.30,37.90,63.50,65.00,63.50,8150.00,49193.79,1108.79,551000.00,51000.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2380.00,55.05,99.85,46.60,74.70,75.45,74.70,4066.00,24816.24,623.54,321500.00,50250.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2400.00,64.05,113.95,56.35,86.40,88.00,86.40,4934.00,30468.97,864.97,1486250.00,55250.00,2339.90
RELIANCE,01-Feb-2023,23-Feb-2023,PE,2420.00,79.85,127.00,68.05,100.15,101.70,100.15,758.00,4745.19,159.29,153500.00,-15500.00,2339.90
