Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,01-Nov-2022,24-Nov-2022,PE,1920.00,0.75,0.95,0.60,0.75,0.60,0.75,62.00,297.73,0.13,14750.00,2000.00,2529.85
RELIANCE,01-Nov-2022,24-Nov-2022,PE,1940.00,0.90,1.00,0.85,0.90,0.90,0.90,13.00,63.08,0.03,9250.00,1000.00,2529.85
RELIANCE,01-Nov-2022,24-Nov-2022,PE,1960.00,-,-,-,6.90,-,0.10,-,-,-,-,-,2529.85
RELIANCE,01-Nov-2022,24-Nov-2022,PE,1980.00,-,-,-,7.95,-,0.10,-,-,-,-,-,2529.85
RELIANCE,01-Nov-2022,24-Nov-2022,PE,2000.00,1.20,1.25,0.90,1.10,1.05,1.10,154.00,770.42,0.42,90250.00,-3000.00,2529.85
RELIANCE,01-Nov-2022,24-Nov-2022,PE,2020.00,-,-,-,10.45,-,0.25,-,-,-,-,-,2529.85
RELIANCE,01-Nov-2022,24-Nov-2022,PE,2040.00,-,-,-,11.95,-,0.35,-,-,-,-,-,2529.85
RELIANCE,01-Nov-2022,24-Nov-2022,PE,2060.00,-,-,-,13.55,-,0.45,-,-,-,-,-,2529.85
RELIANCE,01-Nov-2022,24-Nov-2022,PE,2080.00,-,-,-,2.05,2.05,0.65,-,-,-,-,-,2529.85
RELIANCE,01-Nov-2022,24-Nov-2022,PE,2100.00,1.35,1.60,1.20,1.40,1.35,1.40,362.00,1901.79,1.29,183250.00,-14500.00,2529.85
RELIANCE,01-Nov-2022,24-Nov-2022,PE,2120.00,0.65,0.65,0.65,0.65,0.65,1.25,1.00,5.30,-,1500.00,-,2529.85
RELIANCE,01-Nov-2022,24-Nov-2022,PE,2140.00,1.95,2.00,1.70,1.90,1.90,1.70,32.00,171.35,0.15,2500.00,1750.00,2529.85
RELIANCE,01-Nov-2022,24-Nov-2022,PE,2160.00,-,-,-,24.45,-,2.25,-,-,-,-,-,2529.85
RELIANCE,01-Nov-2022,24-Nov-2022,PE,2180.00,2.10,2.40,2.05,2.20,2.20,2.95,20.00,109.11,0.11,5250.00,2500.00,2529.85
RELIANCE,01-Nov-2022,24-Nov-2022,PE,2200.00,2.15,3.00,2.10,2.45,2.45,2.45,1222.00,6728.68,7.68,409250.00,-20750.00,2529.85
