Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,01-Mar-2023,29-Mar-2023,CE,1900.00,-,-,-,679.00,-,454.40,-,-,-,-,-,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,1920.00,-,-,-,660.05,-,434.65,-,-,-,-,-,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,1940.00,-,-,-,641.15,-,414.95,-,-,-,-,-,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,1960.00,-,-,-,622.40,-,395.35,-,-,-,-,-,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,1980.00,-,-,-,603.80,-,375.80,-,-,-,-,-,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,2000.00,345.00,352.05,345.00,351.05,350.00,351.05,3.00,17.62,2.62,6500.00,250.00,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,2020.00,-,-,-,566.95,-,337.20,-,-,-,-,-,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,2040.00,-,-,-,400.00,400.00,318.15,-,-,-,2000.00,-,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,2060.00,-,-,-,530.80,-,299.35,-,-,-,-,-,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,2080.00,-,-,-,512.95,-,280.80,-,-,-,-,-,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,2100.00,245.00,249.95,244.95,249.95,249.95,262.60,4.00,23.46,2.46,6500.00,250.00,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,2120.00,-,-,-,478.00,-,244.75,-,-,-,-,-,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,2140.00,-,-,-,460.85,-,227.30,-,-,-,-,-,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,2160.00,197.00,200.50,197.00,198.75,200.50,198.75,2.00,11.79,0.99,250.00,-,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,2180.00,172.00,182.00,172.00,182.00,182.00,193.95,6.00,35.33,2.63,750.00,500.00,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,2200.00,154.00,164.00,148.60,163.15,164.00,163.15,136.00,801.06,53.06,93750.00,-2000.00,2343.90
RELIANCE,01-Mar-2023,29-Mar-2023,CE,2220.00,140.50,147.00,136.65,147.00,147.00,162.95,14.00,82.60,4.90,3250.00,2750.00,2343.90
