Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2000.00,1.95,1.95,1.30,1.85,1.95,1.85,61.00,305.27,0.27,11250.00,11250.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2020.00,2.55,2.55,1.30,1.75,1.90,1.75,128.00,646.95,0.55,20750.00,13500.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2040.00,-,-,-,2.50,2.50,0.55,-,-,-,250.00,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2060.00,2.05,2.30,1.95,2.30,2.30,2.30,16.00,82.48,0.08,2250.00,2000.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2080.00,3.10,3.10,1.85,2.30,2.35,2.30,152.00,791.23,0.83,34250.00,24500.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2100.00,3.20,3.20,2.35,2.85,2.70,2.85,857.00,4504.95,5.70,191500.00,25500.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2120.00,3.35,3.35,2.65,3.15,2.65,3.15,42.00,222.92,0.32,10750.00,2500.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2140.00,4.95,4.95,3.10,3.75,3.85,3.75,207.00,1109.37,1.92,30250.00,-1750.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2160.00,5.05,5.05,3.60,4.30,4.30,4.30,374.00,2023.44,3.84,31500.00,20000.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2180.00,6.05,6.20,4.15,4.90,5.00,4.90,1410.00,7701.74,17.24,127250.00,51000.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2200.00,8.00,8.00,4.85,5.80,5.70,5.80,4946.00,27273.77,70.77,956000.00,295000.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2220.00,9.05,9.05,5.60,6.65,6.60,6.65,844.00,4697.92,13.72,134000.00,71500.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2240.00,6.65,11.00,6.60,7.80,8.15,7.80,1271.00,7142.12,24.52,127750.00,21750.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2260.00,12.65,12.65,7.80,9.05,9.60,9.05,1980.00,11231.98,44.98,253500.00,116500.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2280.00,14.75,14.95,9.50,10.70,11.15,10.70,1363.00,7806.60,37.50,104500.00,23250.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2300.00,17.70,17.75,11.65,13.10,13.50,13.10,6962.00,40262.90,231.40,1410000.00,172500.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2320.00,20.75,21.10,14.25,15.95,16.55,15.95,3368.00,19670.91,136.51,197500.00,-36000.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2340.00,24.85,24.85,17.45,19.65,20.20,19.65,3129.00,18459.98,155.33,490250.00,61500.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2360.00,29.75,30.05,21.70,24.45,25.00,24.45,4810.00,28675.59,296.59,414750.00,28250.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2380.00,36.00,37.55,26.85,30.40,31.05,30.40,4609.00,27776.93,353.38,580500.00,68500.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2400.00,50.00,50.00,33.30,37.75,39.10,37.75,13766.00,83901.27,1305.27,3025000.00,70750.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2420.00,60.00,60.00,41.20,46.65,48.00,46.65,8616.00,53130.90,1004.10,1022750.00,242250.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2440.00,64.15,64.15,50.75,57.15,59.00,57.15,4669.00,29143.17,662.27,808250.00,40250.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2460.00,75.90,76.15,61.35,67.65,69.25,67.65,2493.00,15756.78,424.83,609000.00,31750.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2480.00,85.40,87.55,73.45,80.65,81.90,80.65,1318.00,8438.33,266.73,384750.00,-25750.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2500.00,103.75,103.75,86.80,95.20,97.95,95.20,1912.00,12401.99,451.99,2142750.00,-20500.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2520.00,114.50,117.20,101.45,110.30,113.95,110.30,215.00,1414.23,59.73,194500.00,5750.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2540.00,126.60,134.15,117.00,124.95,126.30,124.95,233.00,1553.43,73.88,191750.00,12250.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2560.00,148.00,151.00,137.00,143.50,144.95,143.50,249.00,1683.29,89.69,157750.00,32000.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2580.00,168.25,168.70,151.00,160.10,159.65,160.10,279.00,1912.14,112.59,165750.00,54500.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2600.00,185.90,186.85,167.80,178.45,179.50,178.45,545.00,3786.08,243.58,428500.00,71750.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2620.00,197.00,197.00,197.00,197.00,197.00,207.60,1.00,7.04,0.49,71500.00,250.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2640.00,224.70,224.70,206.85,217.45,213.50,217.45,24.00,171.45,13.05,40000.00,1750.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2660.00,-,-,-,190.50,190.50,242.75,-,-,-,1000.00,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2680.00,-,-,-,226.35,226.35,260.85,-,-,-,15000.00,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2700.00,279.95,279.95,264.80,271.50,271.50,271.50,10.00,74.28,6.78,624000.00,750.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2720.00,-,-,-,202.30,202.30,297.95,-,-,-,250.00,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2740.00,-,-,-,0.05,0.05,316.85,-,-,-,-,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2760.00,-,-,-,242.85,242.85,335.95,-,-,-,500.00,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2780.00,-,-,-,0.15,0.05,355.20,-,-,-,-,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2800.00,370.00,375.00,365.00,365.00,365.00,374.55,12.00,95.10,11.10,48000.00,1000.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2820.00,-,-,-,22.00,22.00,394.05,-,-,-,-,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2840.00,-,-,-,0.10,0.10,413.60,-,-,-,-,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2860.00,-,-,-,327.55,-,433.25,-,-,-,-,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2880.00,-,-,-,343.30,-,452.95,-,-,-,-,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2900.00,-,-,-,453.10,453.10,472.70,-,-,-,2250.00,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2920.00,-,-,-,375.65,-,492.45,-,-,-,-,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2940.00,-,-,-,392.20,-,512.25,-,-,-,-,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2960.00,-,-,-,408.95,-,532.10,-,-,-,-,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,2980.00,-,-,-,425.90,-,551.95,-,-,-,-,-,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,3000.00,564.70,564.70,564.70,564.70,564.70,571.80,1.00,8.91,1.41,2750.00,250.00,2412.65
RELIANCE,01-Sep-2023,28-Sep-2023,PE,3020.00,-,-,-,574.50,574.50,591.65,-,-,-,250.00,-,2412.65
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2000.00,1.75,1.75,1.10,1.25,1.15,1.25,108.00,540.34,0.34,23000.00,11750.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2020.00,1.40,1.40,1.15,1.25,1.25,1.25,23.00,116.22,0.07,18750.00,-2000.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2040.00,1.50,1.50,1.50,1.50,1.50,1.50,1.00,5.10,-,500.00,250.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2060.00,2.30,2.30,1.30,1.65,1.65,1.65,32.00,164.92,0.12,5750.00,3500.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2080.00,1.35,1.85,1.35,1.65,1.85,1.65,47.00,244.57,0.17,34250.00,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2100.00,2.25,2.25,1.65,2.10,2.05,2.10,559.00,2937.49,2.74,204750.00,13250.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2120.00,2.65,2.65,2.00,2.40,2.60,2.40,18.00,95.50,0.10,12250.00,1500.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2140.00,2.65,2.70,2.30,2.60,2.55,2.60,41.00,219.62,0.27,31750.00,1500.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2160.00,3.95,4.00,2.60,3.20,3.20,3.20,196.00,1059.88,1.48,28250.00,-3250.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2180.00,4.60,4.60,3.15,3.75,3.90,3.75,540.00,2947.78,4.78,98250.00,-29000.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2200.00,5.75,5.75,3.75,4.45,4.70,4.45,2881.00,15876.10,30.60,971750.00,15750.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2220.00,6.00,6.00,4.50,5.10,5.40,5.10,440.00,2447.52,5.52,121000.00,-13000.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2240.00,7.25,7.25,5.35,6.30,6.45,6.30,1240.00,6962.37,18.37,129000.00,1250.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2260.00,8.55,8.55,6.55,7.60,7.85,7.60,1279.00,7249.59,23.24,295000.00,41500.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2280.00,10.30,10.40,8.20,9.40,9.60,9.40,740.00,4234.81,16.81,141000.00,36500.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2300.00,13.20,13.20,10.25,11.60,11.75,11.60,5158.00,29803.53,145.03,1617750.00,207750.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2320.00,15.20,16.10,12.95,14.50,14.70,14.50,2172.00,12673.76,76.16,243000.00,45500.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2340.00,18.95,20.10,16.25,18.25,18.30,18.25,2649.00,15613.36,116.71,569750.00,79500.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2360.00,24.10,25.20,20.40,22.90,23.40,22.90,3039.00,18099.31,169.21,465000.00,50250.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2380.00,30.25,31.60,25.80,29.15,29.20,29.15,2672.00,16086.88,188.48,626500.00,46000.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2400.00,37.75,39.35,32.40,36.55,36.55,36.55,8354.00,50866.03,742.03,3106750.00,81750.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2420.00,49.35,49.35,40.50,45.25,45.30,45.25,5141.00,31669.05,566.00,1169500.00,146750.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2440.00,55.95,58.70,49.65,55.30,55.15,55.30,2786.00,17367.47,372.87,860250.00,52000.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2460.00,65.75,70.20,60.55,66.40,66.90,66.40,1553.00,9801.13,250.18,697750.00,88750.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2480.00,80.05,83.75,72.90,79.50,79.45,79.50,685.00,4379.55,132.55,411000.00,26250.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2500.00,92.45,98.10,86.55,93.70,93.40,93.70,1693.00,10970.84,389.59,2237000.00,94250.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2520.00,105.00,111.80,101.00,109.30,111.35,109.30,86.00,564.88,23.08,193750.00,-750.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2540.00,118.15,129.60,118.15,125.90,125.50,125.90,151.00,1005.56,46.71,203500.00,11750.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2560.00,136.50,145.90,135.35,139.85,139.85,158.00,152.00,1026.21,53.41,178250.00,20500.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2580.00,156.50,163.70,151.50,160.20,160.50,160.20,137.00,937.89,54.24,188500.00,22750.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2600.00,172.25,181.55,170.50,177.10,177.10,177.10,144.00,999.37,63.37,446250.00,17750.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2620.00,189.50,196.25,188.45,194.00,194.00,208.25,62.00,435.72,29.62,79000.00,7500.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2640.00,209.60,212.50,208.95,212.50,212.50,212.50,4.00,28.51,2.11,39500.00,-500.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2660.00,-,-,-,190.50,190.50,244.05,-,-,-,1000.00,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2680.00,-,-,-,226.35,226.35,262.50,-,-,-,15000.00,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2700.00,264.00,272.15,264.00,272.05,272.15,272.05,27.00,200.39,18.14,628500.00,4500.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2720.00,-,-,-,202.30,202.30,300.15,-,-,-,250.00,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2740.00,-,-,-,0.05,0.05,319.30,-,-,-,-,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2760.00,-,-,-,242.85,242.85,338.60,-,-,-,500.00,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2780.00,-,-,-,0.15,0.05,358.00,-,-,-,-,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2800.00,375.00,375.00,370.00,370.00,370.00,370.00,4.00,31.73,3.73,49000.00,1000.00,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2820.00,-,-,-,22.00,22.00,397.15,-,-,-,-,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2840.00,-,-,-,0.10,0.10,416.85,-,-,-,-,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2860.00,-,-,-,327.55,-,436.60,-,-,-,-,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2880.00,-,-,-,343.30,-,456.35,-,-,-,-,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2900.00,-,-,-,453.10,453.10,476.20,-,-,-,2250.00,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2920.00,-,-,-,375.65,-,496.00,-,-,-,-,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2940.00,-,-,-,392.20,-,515.90,-,-,-,-,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2960.00,-,-,-,408.95,-,535.75,-,-,-,-,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,2980.00,-,-,-,425.90,-,555.65,-,-,-,-,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,3000.00,-,-,-,564.70,564.70,575.50,-,-,-,2750.00,-,2410.70
RELIANCE,04-Sep-2023,28-Sep-2023,PE,3020.00,-,-,-,574.50,574.50,595.40,-,-,-,250.00,-,2410.70
RELIANCE,05-Sep-2023,28-Sep-2023,PE,2000.00,1.15,2.65,0.75,1.00,0.90,1.00,277.00,1385.79,0.79,27500.00,4500.00,2423.60
RELIANCE,05-Sep-2023,28-Sep-2023,PE,2020.00,1.55,1.55,1.00,1.05,1.05,0.15,14.00,70.74,0.04,19000.00,250.00,2423.60
RELIANCE,05-Sep-2023,28-Sep-2023,PE,2040.00,1.90,1.90,1.85,1.85,1.85,0.25,2.00,10.21,0.01,500.00,-,2423.60
