Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,01-Aug-2022,25-Aug-2022,PE,1980.00,0.65,0.70,0.55,0.55,0.55,0.15,9.00,44.57,0.02,1500.00,1250.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2000.00,1.20,1.30,0.95,1.20,1.15,1.20,218.00,1090.59,0.59,156250.00,7750.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2020.00,-,-,-,14.60,-,0.30,-,-,-,-,-,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2040.00,1.40,1.40,0.90,1.10,1.10,0.45,15.00,76.54,0.04,2000.00,1750.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2060.00,1.40,2.05,0.50,1.30,1.30,1.30,73.00,376.20,0.25,3750.00,2000.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2080.00,-,-,-,20.90,-,0.80,-,-,-,-,-,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2100.00,1.80,1.90,1.40,1.80,1.65,1.80,499.00,2621.78,2.03,140500.00,-30250.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2120.00,-,-,-,26.15,-,1.45,-,-,-,-,-,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2140.00,1.90,2.10,1.55,2.10,2.10,2.10,44.00,235.61,0.21,6750.00,-,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2160.00,2.35,2.40,1.65,2.35,2.35,2.35,318.00,1718.89,1.69,51000.00,-36250.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2180.00,2.95,2.95,2.00,2.60,2.65,2.60,135.00,736.60,0.85,36250.00,-2000.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2200.00,3.80,3.85,2.20,2.80,2.85,2.80,1646.00,9064.29,11.29,676500.00,-59000.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2220.00,3.90,4.10,2.65,3.30,3.30,3.30,262.00,1456.28,2.18,23500.00,-6250.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2240.00,4.00,9.25,3.10,3.75,3.85,3.75,752.00,4218.32,7.12,76750.00,-21000.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2260.00,5.85,6.00,3.75,4.40,4.45,4.40,1206.00,6827.71,13.81,102250.00,-38750.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2280.00,8.00,8.00,4.50,5.15,5.20,5.15,768.00,4388.02,10.42,55750.00,-15750.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2300.00,8.85,9.40,5.45,6.10,6.05,6.10,5472.00,31553.82,89.82,959750.00,-166250.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2320.00,11.10,11.10,6.65,7.15,7.15,7.15,1179.00,6862.24,24.04,81000.00,-16750.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2340.00,13.30,14.05,7.90,8.45,8.50,8.45,2626.00,15424.64,62.54,171750.00,-50750.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2360.00,14.50,17.05,9.45,10.15,10.00,10.15,3252.00,19280.27,93.47,305500.00,12500.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2380.00,21.45,21.45,11.45,12.20,12.15,12.20,1746.00,10451.77,63.08,172000.00,16250.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2400.00,23.45,25.35,13.70,14.85,14.85,14.85,9385.00,56709.44,399.44,1271250.00,21750.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2420.00,29.35,30.50,16.40,17.65,17.70,17.65,2865.00,17488.80,155.55,259000.00,-22000.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2440.00,32.95,36.70,19.70,21.35,20.95,21.35,3737.00,23028.63,232.93,487500.00,1500.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2460.00,40.00,44.15,23.75,25.40,25.35,25.40,4142.00,25790.34,317.04,292750.00,2500.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2480.00,50.10,52.40,28.70,30.75,31.00,30.75,3491.00,21966.52,322.32,270250.00,23750.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2500.00,60.35,61.90,33.90,37.10,37.00,37.10,14210.00,90321.26,1508.76,1400750.00,66500.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2520.00,68.45,72.00,40.65,43.70,45.35,43.70,4613.00,29647.37,585.47,114750.00,29250.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2540.00,78.25,82.65,47.85,51.80,52.80,51.80,4942.00,32112.37,730.67,196500.00,86500.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2560.00,93.80,93.80,56.15,61.05,62.35,61.05,6131.00,40268.67,1030.27,226250.00,160750.00,2349.00
RELIANCE,01-Aug-2022,25-Aug-2022,PE,2580.00,104.50,104.55,65.10,70.30,72.95,70.30,2549.00,16915.11,474.06,114000.00,97750.00,2349.00
