Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1100.00,-,-,-,765.75,-,244.20,-,-,-,-,-,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1120.00,-,-,-,843.00,-,224.30,-,-,-,-,-,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1140.00,-,-,-,780.30,-,204.45,-,-,-,-,-,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1160.00,-,-,-,765.45,-,184.65,-,-,-,-,-,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1180.00,-,-,-,726.95,-,165.00,-,-,-,-,-,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1200.00,146.80,147.00,145.00,145.35,145.00,145.35,6.00,40.38,4.38,113000.00,2000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1210.00,-,-,-,608.05,-,136.00,-,-,-,-,-,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1220.00,-,-,-,650.95,-,126.55,-,-,-,-,-,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1230.00,-,-,-,114.85,114.85,117.30,-,-,-,1000.00,-,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1240.00,-,-,-,115.00,115.00,108.20,-,-,-,2500.00,-,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1250.00,99.85,101.55,99.85,100.60,100.10,100.60,13.00,87.79,6.54,169000.00,4500.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1260.00,92.50,92.50,92.30,92.40,92.30,92.40,3.00,20.29,1.39,44500.00,1000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1270.00,86.90,86.90,86.90,86.90,86.90,86.90,1.00,6.78,0.43,5500.00,-,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1280.00,76.85,76.90,74.95,76.00,75.50,76.00,30.00,203.45,11.45,72000.00,500.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1290.00,68.00,69.00,66.90,67.90,66.90,67.90,5.00,33.95,1.70,30000.00,-,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1300.00,60.55,62.25,59.55,60.70,60.10,60.70,413.00,2810.21,125.71,1381000.00,16000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1310.00,53.90,54.50,52.80,54.10,53.35,54.10,20.00,136.38,5.38,118500.00,-1000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1320.00,47.95,48.95,46.00,47.25,46.80,47.25,275.00,1880.05,65.05,736500.00,-21500.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1330.00,41.45,42.95,40.00,41.05,40.70,41.05,689.00,4723.53,141.68,1273000.00,12500.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1340.00,36.00,36.65,34.25,35.50,35.40,35.50,1716.00,11801.64,304.44,2527500.00,70500.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1350.00,31.95,32.00,29.25,30.10,29.70,30.10,2127.00,14678.16,320.91,6050000.00,126000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1360.00,27.95,27.95,24.30,25.00,24.90,25.00,1315.00,9107.06,165.06,1788000.00,61500.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1370.00,21.70,21.90,20.00,20.45,20.70,20.45,578.00,4018.81,59.51,1271500.00,38000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1380.00,17.50,18.30,16.35,16.75,16.60,16.75,1233.00,8611.76,104.06,1727000.00,27500.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1390.00,15.00,15.20,13.40,13.60,13.50,13.60,311.00,2183.01,21.56,771000.00,23000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1400.00,10.50,12.35,9.45,11.30,11.20,11.30,2214.00,15624.32,126.32,8825000.00,-39000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1410.00,9.65,9.75,8.85,9.00,9.05,9.00,222.00,1575.26,10.16,495000.00,23500.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1420.00,8.00,8.00,7.05,7.35,7.40,7.35,423.00,3018.83,15.53,999000.00,-9000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1430.00,6.35,6.55,5.60,5.95,5.85,5.95,401.00,2879.05,11.90,1041000.00,26500.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1440.00,5.05,5.05,4.55,4.85,4.80,4.85,555.00,4009.36,13.36,1044500.00,31000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1450.00,4.35,4.35,3.45,3.80,3.85,3.80,1542.00,11208.27,28.77,5844500.00,244000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1460.00,3.40,3.45,2.80,3.05,3.05,3.05,899.00,6576.45,13.75,689000.00,62500.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1470.00,3.10,3.10,2.60,2.75,2.70,2.75,139.00,1023.55,1.90,428000.00,26000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1480.00,2.55,2.60,2.30,2.45,2.45,2.45,191.00,1415.70,2.31,320000.00,13000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1490.00,3.05,3.05,2.10,2.25,2.15,2.25,193.00,1439.99,2.14,299000.00,4500.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1500.00,2.40,2.50,1.80,1.95,1.80,1.95,2640.00,19826.15,26.15,8270500.00,237000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1510.00,2.00,4.00,1.35,1.60,1.60,1.60,71.00,536.65,0.60,192500.00,4000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1520.00,1.55,2.15,1.40,1.75,1.40,1.75,16.00,121.73,0.13,149000.00,2000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1530.00,1.50,1.65,1.50,1.60,1.50,1.60,21.00,160.82,0.17,85000.00,9500.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1540.00,1.40,1.50,1.35,1.50,1.50,1.50,8.00,61.66,0.06,64500.00,2000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1550.00,1.05,1.20,0.70,0.95,0.85,0.95,626.00,4854.24,2.74,1316500.00,40000.00,1338.65
RELIANCE,01-Nov-2024,28-Nov-2024,CE,1560.00,-,-,-,1.45,1.05,0.20,-,-,-,37500.00,-,1338.65
