Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2200.00,1.05,1.25,1.00,1.25,1.25,1.25,21.00,115.56,0.06,5250.00,2250.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2220.00,-,-,-,9.00,-,0.05,-,-,-,-,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2240.00,-,-,-,10.65,-,0.05,-,-,-,-,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2260.00,-,-,-,12.55,-,0.05,-,-,-,-,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2280.00,-,-,-,14.70,-,0.05,-,-,-,-,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2300.00,1.10,1.20,0.85,1.20,1.20,1.20,10.00,57.52,0.02,7500.00,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2320.00,-,-,-,0.50,0.50,0.05,-,-,-,250.00,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2340.00,-,-,-,22.95,-,0.05,-,-,-,-,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2360.00,-,-,-,26.35,-,0.05,-,-,-,-,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2380.00,-,-,-,30.10,-,0.05,-,-,-,-,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2400.00,1.80,2.00,1.20,1.45,1.50,1.45,83.00,498.31,0.31,31000.00,5500.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2420.00,-,-,-,38.75,-,0.05,-,-,-,-,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2440.00,-,-,-,0.20,0.20,0.05,-,-,-,250.00,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2460.00,-,-,-,49.20,-,0.05,-,-,-,-,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2480.00,-,-,-,54.90,-,0.05,-,-,-,-,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2500.00,3.05,3.40,1.60,2.00,2.05,2.00,927.00,5798.15,4.40,237250.00,2250.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2520.00,-,-,-,68.00,-,0.05,-,-,-,-,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2540.00,2.00,2.65,2.00,2.25,2.15,2.25,20.00,127.11,0.11,3750.00,2750.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2560.00,-,-,-,83.00,-,0.05,-,-,-,-,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2580.00,-,-,-,4.00,4.00,0.10,-,-,-,250.00,-,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2600.00,6.05,6.35,2.30,2.80,2.90,2.80,1617.00,10525.05,14.55,286750.00,75000.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2620.00,3.20,4.30,2.55,3.20,3.20,0.25,29.00,190.16,0.21,3500.00,3250.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2640.00,6.60,6.60,2.80,3.25,3.65,3.25,168.00,1110.62,1.82,24000.00,10250.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2660.00,5.30,8.95,3.10,3.55,3.70,3.55,614.00,4091.08,7.98,64250.00,63250.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2680.00,9.85,10.00,3.60,4.25,4.30,4.25,475.00,3189.73,7.23,28500.00,3000.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2700.00,10.25,11.90,4.05,4.85,5.00,4.85,4101.00,27748.77,67.02,504500.00,-29500.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2720.00,13.20,13.20,4.80,5.65,5.70,5.65,596.00,4064.41,11.61,42000.00,10750.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2740.00,14.40,15.40,5.55,6.65,6.65,6.65,870.00,5978.52,19.02,95000.00,32750.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2760.00,17.85,17.90,6.50,7.70,7.85,7.70,1172.00,8117.84,31.04,68500.00,-25750.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2780.00,20.65,21.00,7.70,9.15,9.40,9.15,1411.00,9848.48,42.03,83750.00,-34750.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2800.00,23.15,24.90,9.30,11.05,11.55,11.05,7158.00,50370.03,264.03,1049000.00,32000.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2820.00,28.50,29.15,11.15,13.35,13.80,13.35,1595.00,11315.51,70.76,187500.00,98750.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2840.00,33.50,34.85,13.60,16.05,16.25,16.05,2305.00,16490.68,125.18,268250.00,67750.00,2984.25
RELIANCE,01-Mar-2024,28-Mar-2024,PE,2860.00,40.90,41.05,16.85,20.10,20.80,20.10,3182.00,22966.97,215.67,347750.00,97500.00,2984.25
