Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,02-Dec-2024,26-Dec-2024,CE,1100.00,189.15,219.95,189.15,217.20,217.50,217.20,33.00,214.73,33.23,47000.00,-6000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,CE,1120.00,-,-,-,797.25,-,194.15,-,-,-,-,-,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,CE,1130.00,176.00,178.00,176.00,176.80,176.80,184.25,4.00,26.14,3.54,2500.00,500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,CE,1140.00,-,-,-,714.15,-,174.35,-,-,-,-,-,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,CE,1150.00,141.50,142.00,141.50,142.00,142.00,164.50,13.00,83.95,9.21,62000.00,-,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,CE,1160.00,145.00,145.00,145.00,145.00,145.00,154.70,1.00,6.53,0.72,500.00,500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,CE,1170.00,-,-,-,179.95,-,144.95,-,-,-,-,-,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,CE,1180.00,-,-,-,105.55,106.05,135.25,-,-,-,2500.00,-,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,CE,1190.00,125.90,130.00,125.90,130.00,130.00,125.70,2.00,13.18,1.28,45500.00,-500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,CE,1200.00,99.00,123.05,92.00,120.70,121.50,120.70,1025.00,6728.28,578.28,908000.00,13000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,CE,1210.00,-,-,-,97.70,97.70,107.05,-,-,-,22500.00,-,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,CE,1220.00,83.00,104.25,75.85,102.10,102.80,102.10,153.00,1005.17,71.87,149500.00,-6500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,CE,1230.00,73.00,95.85,68.80,93.30,94.15,93.30,263.00,1734.27,116.82,121500.00,-73000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,CE,1240.00,64.95,86.95,58.85,84.40,85.25,84.40,635.00,4177.98,240.99,311500.00,-59500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,CE,1250.00,59.10,78.40,51.20,75.45,76.25,75.45,1567.00,10313.80,520.05,1229500.00,-25500.00,1309.15
