Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2360.00,3.90,3.90,1.15,1.80,1.15,1.80,82.00,484.20,0.40,9250.00,8750.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2400.00,4.90,4.90,1.50,2.30,2.15,2.30,969.00,5819.38,5.38,130500.00,-16750.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2440.00,3.85,4.45,2.00,2.55,2.60,2.55,121.00,738.94,0.84,15500.00,10250.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2480.00,3.45,3.45,1.75,3.05,3.00,3.05,58.00,360.00,0.40,7750.00,3000.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2520.00,8.55,8.55,1.10,3.50,3.65,3.50,1069.00,6743.57,8.87,117250.00,-51750.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2540.00,7.95,7.95,2.50,3.55,3.55,3.55,258.00,1640.49,2.19,36500.00,-17750.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2560.00,6.30,6.30,3.00,3.70,3.50,3.70,465.00,2980.31,4.31,50250.00,41250.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2580.00,5.45,5.60,3.25,4.40,4.35,4.40,509.00,3288.33,5.28,52500.00,-5250.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2600.00,7.25,9.95,3.50,4.45,4.80,4.45,5819.00,37886.29,62.79,798250.00,-450750.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2620.00,6.80,6.85,4.20,5.45,5.55,5.45,1049.00,6884.22,13.27,32000.00,-24500.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2640.00,9.80,10.05,4.80,5.95,5.90,5.95,563.00,3723.95,8.15,27500.00,-5000.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2660.00,10.95,10.95,5.60,6.60,6.75,6.60,832.00,5546.37,13.57,46500.00,-28000.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2680.00,23.25,23.25,6.35,7.40,7.50,7.40,728.00,4891.44,13.84,31500.00,-7000.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2700.00,10.00,14.55,7.20,8.40,8.50,8.40,8553.00,57930.12,197.37,1297000.00,-183750.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2720.00,12.75,15.25,8.20,9.35,9.40,9.35,1216.00,8300.52,31.72,43000.00,-12000.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2740.00,16.00,25.00,9.25,10.50,10.65,10.50,3129.00,21529.91,96.26,198250.00,-27250.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2760.00,19.00,21.00,10.65,11.95,11.95,11.95,3526.00,24453.80,124.40,254500.00,63500.00,3020.65
RELIANCE,03-Jun-2024,27-Jun-2024,PE,2780.00,21.00,23.95,12.40,13.80,14.10,13.80,2446.00,17099.66,99.96,78750.00,11750.00,3020.65
