Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1020.00,0.80,0.80,0.50,0.55,0.50,0.55,116.00,591.92,0.32,90000.00,-4000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1040.00,0.60,0.60,0.50,0.60,0.60,0.60,77.00,400.62,0.22,283500.00,-26000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1060.00,0.90,0.90,0.65,0.70,0.70,0.70,56.00,297.02,0.22,27500.00,8500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1080.00,1.15,1.15,0.75,0.85,0.80,0.85,45.00,243.20,0.20,128000.00,-10500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1100.00,1.15,1.40,0.85,1.00,1.00,1.00,1848.00,10173.70,9.70,1072500.00,180000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1110.00,1.25,1.60,1.05,1.10,1.10,1.10,254.00,1411.37,1.67,60500.00,13500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1120.00,1.50,1.80,1.05,1.20,1.25,1.20,477.00,2674.46,3.26,147000.00,4000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1130.00,1.50,2.30,1.25,1.30,1.35,1.30,185.00,1046.46,1.21,15500.00,13500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1140.00,1.90,2.40,1.30,1.40,1.45,1.40,879.00,5017.57,7.27,451500.00,72500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1150.00,2.35,2.85,1.50,1.70,1.75,1.70,1582.00,9111.96,15.46,830000.00,-52000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1160.00,2.35,3.40,1.70,1.90,1.95,1.90,1391.00,8083.73,15.93,476500.00,26500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1170.00,3.20,4.10,2.05,2.30,2.35,2.30,1341.00,7863.55,18.70,453500.00,90000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1180.00,4.00,5.05,2.55,2.75,2.80,2.75,1882.00,11136.29,32.49,1003000.00,114500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1190.00,5.05,6.00,3.00,3.25,3.30,3.25,1391.00,8306.13,29.68,432500.00,110500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1200.00,5.45,7.15,3.55,3.90,3.85,3.90,7057.00,42512.19,170.19,3537000.00,207500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1210.00,7.05,8.30,4.15,4.50,4.45,4.50,1309.00,7955.56,36.11,336000.00,19000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1220.00,7.95,9.80,4.90,5.30,5.35,5.30,3711.00,22761.65,124.55,1156500.00,64500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1230.00,8.95,11.50,5.70,6.20,6.15,6.20,2942.00,18207.13,113.83,696000.00,37000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1240.00,10.70,13.55,6.70,7.25,7.15,7.25,5309.00,33155.84,240.04,1015000.00,162000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1250.00,12.50,16.05,7.95,8.55,8.50,8.55,6279.00,39577.70,333.95,3089000.00,337500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1260.00,0.10,18.90,0.10,10.10,10.00,10.10,5047.00,32108.29,312.19,1408000.00,170000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1270.00,17.45,22.30,11.10,12.00,11.90,12.00,5430.00,34887.98,407.48,1062500.00,86000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1280.00,21.80,26.20,13.15,14.10,14.00,14.10,10338.00,67106.99,943.79,2035000.00,324500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1290.00,25.45,30.45,15.50,16.60,16.35,16.60,7609.00,49874.24,796.19,1436000.00,192000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1300.00,28.85,35.50,18.65,19.95,19.75,19.95,19666.00,130116.59,2287.59,8891500.00,1870500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1310.00,32.45,40.85,21.80,23.35,23.00,23.35,4750.00,31739.61,627.11,976500.00,211000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1320.00,38.80,47.15,25.85,27.45,27.35,27.45,5714.00,38611.50,899.10,1180500.00,318500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1330.00,48.45,53.85,30.65,32.45,32.10,32.45,2196.00,15004.02,400.62,507000.00,111000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1340.00,55.55,61.75,36.00,38.05,37.75,38.05,1238.00,8546.16,251.56,725500.00,20500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1350.00,63.35,69.80,42.25,44.50,44.10,44.50,3219.00,22483.55,755.30,3382500.00,769000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1360.00,72.00,78.15,49.70,51.40,50.80,51.40,270.00,1915.90,79.90,478000.00,30500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1370.00,78.10,85.55,57.00,59.10,58.80,59.10,122.00,875.99,40.29,129500.00,3000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1380.00,86.70,91.30,65.00,67.45,67.20,67.45,187.00,1360.89,70.59,144000.00,47500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1390.00,102.65,102.65,74.55,77.40,77.40,81.85,40.00,294.46,16.46,128000.00,4500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1400.00,106.00,115.00,82.75,85.45,85.00,85.45,2044.00,15192.68,884.68,3891000.00,-378000.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1410.00,96.30,96.30,96.30,96.30,96.30,99.05,1.00,7.53,0.48,15000.00,-500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1420.00,132.00,133.75,102.80,103.00,103.00,108.05,14.00,107.30,7.89,134000.00,-500.00,1309.15
RELIANCE,02-Dec-2024,26-Dec-2024,PE,1430.00,113.00,114.75,112.75,113.85,114.75,113.85,4.00,30.88,2.28,115500.00,-500.00,1309.15
